3911.1108 1.0
3912.0115 0.9242
3912.9124 0.9945
3913.8135 1.018
3914.7146 1.0349
3915.6162 0.9319
3916.5178 0.951
3917.4197 0.9579
3918.3218 0.937
3919.224 0.9538
3920.1267 0.9305
3921.0295 0.92
3921.9324 0.9869
3922.8357 0.9752
3923.739 0.9959
3924.6426 0.9896
3925.5464 1.0199
3926.4504 1.0133
3927.3545 0.9243
3928.259 0.9719
3929.1636 0.936
3930.0684 0.8861
3930.9734 0.7476
3931.8787 0.6584
3932.7842 0.7584
3933.6897 0.8206
3934.5957 0.8668
3935.5017 0.9533
3936.408 0.9821
3937.3145 0.958
3938.2212 0.9721
3939.1282 1.0223
3940.0354 0.948
3940.9426 0.9382
3941.85 1.0038
3942.7578 0.9723
3943.6658 1.0255
3944.574 1.0169
3945.4824 0.9424
3946.3909999999996 0.8986
3947.2998 0.9068
3948.2087 0.9697
3949.118 0.9544
3950.0273 0.8792
3950.937 0.9113
3951.847 0.8822
3952.7568 0.8976
3953.6672 0.8316
3954.5776 0.8028
3955.4883 0.752
3956.3992 0.8338
3957.3103 0.7577
3958.2217 0.7359
3959.1333 0.8001
3960.045 0.7387
3960.9568 0.714
3961.869 0.6899
3962.7812 0.5998
3963.6938 0.5858
3964.6067 0.5122
3965.5198 0.4333
3966.4329 0.3204
3967.3462 0.2473
3968.26 0.2051
3969.1738 0.3066
3970.0879999999997 0.3316
3971.002 0.412
3971.9165 0.5165
3972.8313 0.5729
3973.7459999999996 0.6193
3974.6611 0.6423
3975.5764 0.6825
3976.492 0.7384
3977.4077 0.7555
3978.3237 0.7596
3979.2397 0.8202
3980.1562 0.8588
3981.0728 0.8079
3981.9895 0.789
3982.9065 0.8348
3983.8237 0.8804
3984.7412 0.9191
3985.6587 0.8899
3986.5767 0.9587
3987.4946 0.9945
3988.4128 0.9515
3989.3313 0.9769
3990.25 0.9354
3991.1690000000003 0.9094
3992.0881 0.9376
3993.0073 0.9446
3993.927 0.9754
3994.8467 0.9666
3995.7666 0.9757
3996.6868 0.9949
3997.6072 0.9713
3998.5278 0.922
3999.4485 0.9493
4000.3696 0.9816
4001.2908 0.963
4002.2122 1.0183
4003.1338 1.0037
4004.0557 0.9689
4004.9778 0.9697
4005.9001 1.0136
4006.8225 1.0629
4007.7454 0.9843
4008.6682 1.0043
4009.5913 0.9383
4010.5146 0.9584
4011.4382 0.9567
4012.362 0.9465
4013.2861 0.9766
4014.2102 0.9201
4015.1345 1.0353
4016.0593 1.0407
4016.9841 0.9518
4017.9092 0.973
4018.8345 0.8773
4019.7598 1.0598
4020.6855 0.995
4021.6116 0.948
4022.5376 0.9538
4023.4639 0.9704
4024.3904 0.9367
4025.3171 0.9639
4026.2441 0.9628
