3911.1108 1.0
3912.0115 0.9815
3912.9124 0.9929
3913.8135 0.998
3914.7146 0.9711
3915.6162 0.9979
3916.5178 1.0086
3917.4197 1.0333
3918.3218 0.9567
3919.224 1.0215
3920.1267 0.931
3921.0295 1.0446
3921.9324 0.9579
3922.8357 0.9362
3923.739 0.9971
3924.6426 1.0532
3925.5464 0.9931
3926.4504 0.9211
3927.3545 0.9836
3928.259 0.968
3929.1636 0.9417
3930.0684 0.9584
3930.9734 0.9582
3931.8787 0.8718
3932.7842 0.6955
3933.6897 0.6124
3934.5957 0.6291
3935.5017 0.7771
3936.408 0.874
3937.3145 0.9259
3938.2212 0.9412
3939.1282 0.938
3940.0354 0.9672
3940.9426 1.0337
3941.85 1.0432
3942.7578 0.9866
3943.6658 0.9904
3944.574 0.9564
3945.4824 0.9771
3946.3909999999996 0.9572
3947.2998 0.9478
3948.2087 1.0167
3949.118 0.9923
3950.0273 0.9796
3950.937 0.9396
3951.847 0.9275
3952.7568 0.9425
3953.6672 0.8794
3954.5776 0.8993
3955.4883 0.9188
3956.3992 0.8817
3957.3103 0.8489
3958.2217 0.8804
3959.1333 0.789
3960.045 0.8139
3960.9568 0.782
3961.869 0.7255
3962.7812 0.6911
3963.6938 0.6576
3964.6067 0.6445
3965.5198 0.6051
3966.4329 0.5169
3967.3462 0.4413
3968.26 0.3195
3969.1738 0.2679
3970.0879999999997 0.2221
3971.002 0.2946
3971.9165 0.3485
3972.8313 0.3492
3973.7459999999996 0.4621
3974.6611 0.5588
3975.5764 0.5662
3976.492 0.6217
3977.4077 0.6698
3978.3237 0.7371
3979.2397 0.8392
3980.1562 0.8093
3981.0728 0.7954
3981.9895 0.8357
3982.9065 0.8523
3983.8237 0.8559
3984.7412 0.8767
3985.6587 0.8608
3986.5767 0.8684
3987.4946 0.9109
3988.4128 0.8647
3989.3313 0.8813
3990.25 0.9361
3991.1690000000003 0.9261
3992.0881 0.94
3993.0073 0.963
3993.927 0.8863
3994.8467 0.9566
3995.7666 0.9593
3996.6868 0.9513
3997.6072 0.9247
3998.5278 0.9438
3999.4485 0.9192
4000.3696 0.9638
4001.2908 0.9617
4002.2122 0.9838
4003.1338 0.97
4004.0557 0.975
