3911.1108 1.0
3912.0115 0.7651
3912.9124 0.9716
3913.8135 0.8308
3914.7146 1.0893
3915.6162 1.0194
3916.5178 0.8682
3917.4197 0.904
3918.3218 0.8798
3919.224 0.8066
3920.1267 0.8532
3921.0295 0.849
3921.9324 0.9521
3922.8357 1.1812
3923.739 0.9872
3924.6426 0.7412
3925.5464 0.8834
3926.4504 0.7804
3927.3545 0.7485
3928.259 0.9374
3929.1636 0.5577
3930.0684 0.3004
3930.9734 0.2947
3931.8787 0.2887
3932.7842 0.5184
3933.6897 0.4925
3934.5957 0.5301
3935.5017 0.8769
3936.408 0.7881
3937.3145 0.7446
3938.2212 0.7213
3939.1282 0.9363
3940.0354 0.6863
3940.9426 0.7411
3941.85 0.6057
3942.7578 0.6773
3943.6658 0.7569
3944.574 1.0695
3945.4824 0.837
3946.3909999999996 0.851
3947.2998 0.8048
3948.2087 0.8901
3949.118 0.8094
3950.0273 0.7597
3950.937 1.0175
3951.847 0.9353
3952.7568 0.7577
3953.6672 0.7254
3954.5776 0.756
3955.4883 0.5949
3956.3992 0.8931
3957.3103 0.7772
3958.2217 0.7548
3959.1333 0.7828
3960.045 0.506
3960.9568 0.6985
3961.869 0.5209
3962.7812 0.5224
3963.6938 0.5393
3964.6067 0.5185
3965.5198 0.3841
3966.4329 0.2204
3967.3462 0.1896
3968.26 0.1872
3969.1738 0.3092
3970.0879999999997 0.3743
3971.002 0.4259
3971.9165 0.5102
3972.8313 0.5505
3973.7459999999996 0.6078
3974.6611 0.6393
3975.5764 0.6296
3976.492 0.7473
3977.4077 0.9073
3978.3237 0.7963
3979.2397 0.7568
3980.1562 0.7819
3981.0728 0.723
3981.9895 0.9567
3982.9065 0.8272
3983.8237 0.8438
3984.7412 0.8812
3985.6587 0.8672
3986.5767 0.8563
3987.4946 0.9337
3988.4128 0.855
3989.3313 0.8977
3990.25 0.8158
3991.1690000000003 0.9743
3992.0881 0.8849
3993.0073 0.5986
3993.927 0.9125
3994.8467 0.843
3995.7666 0.7833
3996.6868 0.8985
3997.6072 0.9451
3998.5278 0.8928
3999.4485 0.9387
4000.3696 0.9279
4001.2908 0.9221
4002.2122 0.8903
4003.1338 0.9387
4004.0557 0.9112
4004.9778 0.9152
4005.9001 0.9072
4006.8225 1.0651
4007.7454 1.0077
4008.6682 0.7652
4009.5913 1.0153
4010.5146 0.9618
4011.4382 0.9472
4012.362 1.0043
4013.2861 1.0713
4014.2102 0.8859
4015.1345 0.972
4016.0593 0.7889
4016.9841 0.8496
4017.9092 0.9929
4018.8345 0.9313
4019.7598 0.8412
4020.6855 0.8403
4021.6116 0.8643
4022.5376 0.7482
4023.4639 0.8289
4024.3904 1.0439
4025.3171 0.9763
4026.2441 0.9218
4027.1714 0.9637
4028.0989 0.9019
4029.0264 0.8786
4029.954 0.8376
4030.8823 0.7935
4031.8105 0.8725
4032.739 0.9092
4033.6677 0.8663
4034.5964 0.8983
4035.5256 0.8931
4036.455 0.9754
4037.3845 0.9232
4038.3142 0.817
4039.2441 1.0628
4040.1743 1.0624
4041.1047 0.9307
4042.0354 0.9216
4042.9663 0.7737
4043.8972 0.8001
4044.8286 0.9209
4045.76 1.0212
4046.6917 0.9733
4047.6235 0.9076
4048.5557 0.9046
4049.488 1.0854
4050.4204 0.8709
4051.3533 1.0721
4052.2861 0.8689
4053.2195 0.8373
4054.1528 0.9323
4055.0864 0.9673
4056.0203 0.8683
4056.9543 0.9721
4057.8884 1.0463
4058.823 0.9562
4059.7576 0.816
4060.6926 0.9006
4061.6277 0.9456
4062.563 0.8371
4063.4985 0.9908
4064.4343 0.9032
4065.3704 0.9564
4066.3064 0.965
4067.243 0.8482
4068.1794 0.9498
4069.1165 0.9487
4070.0535 0.9023
4070.9907 0.8968
4071.9282 0.9863
4072.866 0.9911
4073.8037 0.8266
4074.742 0.8126
4075.6804 0.8506
4076.619 0.8438
4077.5576 0.9847
4078.4966 0.9879
4079.4358 0.8797
4080.3752 1.0421
4081.315 0.7838
4082.255 0.837
4083.1948 0.8089
4084.1353 0.8582
4085.0757 0.9289
4086.0164 0.9592
4086.9575 0.728
4087.8987 0.8724
4088.8398 0.9114
4089.7815 0.8118
4090.7234 0.7433
4091.6653 0.7973
4092.6077 0.7752
4093.55 0.6515
4094.4927 0.6402
4095.4358 0.6667
4096.379 0.4588
4097.3223 0.5361
4098.2656 0.3494
4099.2095 0.3772
4100.1533 0.2425
4101.0977 0.3231
4102.042 0.5367
4102.987 0.5161
4103.9316 0.6137
4104.8765 0.6047
4105.822 0.7576
4106.7676 0.7043
4107.7134 0.8689
4108.659000000001 0.7381
4109.6055 0.8577
4110.552 0.7947
4111.498 0.8022
