3911.1108 1.0
3912.0115 0.5415
3912.9124 1.0501
3913.8135 0.2914
3914.7146 1.2498
3915.6162 0.8786
3916.5178 0.8776
3917.4197 0.9893
3918.3218 0.6758
3919.224 1.0381
3920.1267 0.9632
3921.0295 0.8101
3921.9324 0.7994
3922.8357 1.0554
3923.739 0.8178
3924.6426 0.7187
3925.5464 0.7157
3926.4504 1.035
3927.3545 0.5621
3928.259 1.0135
3929.1636 0.3317
3930.0684 1.1367
3930.9734 0.3473
3931.8787 0.721
3932.7842 0.5894
3933.6897 0.4109
3934.5957 0.6749
3935.5017 0.3787
3936.408 0.3898
3937.3145 0.9227
3938.2212 0.5184
3939.1282 0.8992
3940.0354 1.0301
3940.9426 1.0328
3941.85 0.8323
3942.7578 0.9558
3943.6658 0.9827
3944.574 0.8927
3945.4824 0.9507
3946.3909999999996 0.9422
3947.2998 0.6832
3948.2087 0.9702
3949.118 1.0173
3950.0273 0.6064
3950.937 0.8314
3951.847 0.7428
3952.7568 0.9194
3953.6672 0.8013
3954.5776 1.0158
3955.4883 0.9269
3956.3992 0.5931
3957.3103 0.9524
3958.2217 0.7514
3959.1333 0.9584
3960.045 0.6764
3960.9568 0.5608
3961.869 0.9635
3962.7812 0.998
3963.6938 0.7501
3964.6067 0.9205
3965.5198 0.7122
3966.4329 0.6012
3967.3462 0.5295
3968.26 0.3873
3969.1738 0.3042
3970.0879999999997 0.5128
3971.002 0.2499
3971.9165 0.2019
3972.8313 0.7369
3973.7459999999996 0.6435
3974.6611 0.5433
3975.5764 0.7355
3976.492 0.8023
3977.4077 0.652
3978.3237 0.6137
3979.2397 0.7314
3980.1562 0.7471
3981.0728 0.7164
3981.9895 0.6226
3982.9065 0.6816
3983.8237 0.7726
3984.7412 0.8653
3985.6587 1.0102
3986.5767 1.0961
3987.4946 0.8679
3988.4128 0.7528
3989.3313 0.9013
3990.25 0.9338
3991.1690000000003 1.0926
3992.0881 0.8807
3993.0073 0.8703
3993.927 0.9591
3994.8467 0.9035
3995.7666 0.7075
3996.6868 0.8555
3997.6072 0.7448
3998.5278 0.983
3999.4485 0.9675
4000.3696 1.0027
4001.2908 1.2323
4002.2122 0.6193
4003.1338 0.6693
4004.0557 0.7847
4004.9778 0.851
4005.9001 0.8733
4006.8225 0.9817
4007.7454 1.0097
4008.6682 1.2159
4009.5913 0.8105
4010.5146 1.1302
4011.4382 0.9729
4012.362 0.7511
4013.2861 0.8217
4014.2102 0.9338
4015.1345 0.6976
4016.0593 1.0419
4016.9841 0.5914
4017.9092 0.9514
4018.8345 0.8783
4019.7598 1.0504
4020.6855 0.9921
4021.6116 0.7645
4022.5376 0.7999
4023.4639 0.7679
4024.3904 1.1136
4025.3171 0.9886
4026.2441 0.6121
4027.1714 0.8912
4028.0989 0.9604
4029.0264 0.688
4029.954 0.6016
4030.8823 0.8785
4031.8105 0.813
4032.739 0.6967
4033.6677 0.9145
4034.5964 0.8534
4035.5256 0.918
4036.455 0.7805
4037.3845 1.0802
4038.3142 0.8416
4039.2441 0.9025
4040.1743 0.873
4041.1047 1.0896
4042.0354 0.9386
4042.9663 0.8182
4043.8972 0.754
4044.8286 0.8489
4045.76 0.9402
4046.6917 0.9257
4047.6235 0.674
4048.5557 1.0653
4049.488 0.783
4050.4204 0.9766
4051.3533 0.934
4052.2861 1.0206
4053.2195 0.7548
4054.1528 0.9216
4055.0864 1.0506
4056.0203 0.8154
4056.9543 1.0338
4057.8884 0.7574
4058.823 1.2469
4059.7576 0.7639
4060.6926 1.1139
4061.6277 0.7895
4062.563 0.9984
4063.4985 1.0961
4064.4343 0.8828
4065.3704 0.9254
4066.3064 0.7012
4067.243 0.656
4068.1794 0.9753
4069.1165 0.8317
4070.0535 0.9432
4070.9907 0.7017
4071.9282 0.7974
4072.866 0.7996
4073.8037 0.7292
4074.742 0.7944
4075.6804 0.9299
4076.619 0.6615
4077.5576 0.9107
4078.4966 0.8217
4079.4358 0.9213
4080.3752 0.8821
4081.315 0.6576
4082.255 0.9809
4083.1948 0.9329
4084.1353 0.8472
4085.0757 0.8984
4086.0164 0.9787
4086.9575 1.1203
4087.8987 1.118
4088.8398 0.7043
4089.7815 0.6366
4090.7234 0.7307
4091.6653 0.8313
4092.6077 1.0181
4093.55 0.8746
4094.4927 0.8314
4095.4358 0.5989
4096.379 0.7344
4097.3223 0.8224
4098.2656 0.6138
4099.2095 0.8311
4100.1533 0.8733
4101.0977 0.4084
4102.042 0.2231
4102.987 0.3612
4103.9316 0.4244
4104.8765 0.6689
4105.822 0.7763
4106.7676 0.7013
4107.7134 0.6337
4108.659000000001 0.9073
4109.6055 0.836
4110.552 0.6008
4111.498 0.7784
4112.4453 0.7861
4113.392 0.9107
4114.3394 1.0335
4115.2866 0.9813
4116.2344 0.764
4117.1826 0.608
4118.1304 0.8485
4119.079000000001 0.634
4120.0273 0.9762
4120.976 0.9344
4121.9253 0.9308
4122.8745 1.1176
4123.8237 0.9075
4124.7734 1.0603
4125.7236 0.7402
4126.6733 0.7955
4127.624 0.8798
4128.5740000000005 0.8981
4129.525 0.7725
4130.476 0.7669
4131.4272 1.0063
4132.379 0.7825
4133.33 1.0425
4134.282 0.8875
4135.2344 1.0211
4136.1865 1.0641
4137.139 0.802
4138.092000000001 0.8277
4139.0444 0.8643
4139.998 0.9192
4140.951 0.8252
4141.905 1.0645
4142.8584 0.9361
4143.8125 0.9433
4144.767 0.7812
4145.721 0.6124
4146.6763 0.8049
4147.630999999999 0.6941
4148.585999999999 1.1531
4149.5415 1.0087
4150.497 0.9541
4151.4526 1.0643
4152.4087 0.789
4153.365 0.9466
4154.322 0.9292
4155.2783 1.106
4156.2354 0.9222
4157.1924 0.9505
4158.1494 1.0032
4159.107 0.9338
4160.065 0.836
4161.023 0.7787
4161.981 0.883
4162.9395 0.9711
4163.8984 1.0156
4164.857 1.0044
4165.8164 0.776
4166.7754 0.8587
4167.7354 0.8267
4168.695 1.0244
4169.655 0.8546
4170.615 1.088
4171.5757 1.0149
4172.536 0.721
4173.497 1.1224
4174.458 0.9616
4175.4194 0.9247
4176.380999999999 0.9739
4177.343 0.8553
4178.3047 0.8743
4179.267 0.8429
4180.2295 0.8355
4181.192 0.773
4182.155 0.8385
4183.1179999999995 0.8333
4184.081 0.9646
4185.045 1.0255
4186.009 1.0843
4186.9727 0.8434
4187.9365 0.6927
4188.9014 0.8181
4189.8657 0.7021
4190.8306 0.8677
4191.795999999999 0.9383
4192.7609999999995 0.9995
