3911.2 383.533 18.5043
3912.6 387.164 18.6736
3914.0 367.971 18.6057
3915.4 396.802 19.3738
3916.8 384.857 18.9176
3918.2 393.017 18.5969
3919.6 393.915 19.0571
3921.0 402.562 19.1236
3922.4 380.728 18.8069
3923.8 373.132 18.3713
3925.2 401.782 18.6306
3926.6 396.721 19.2625
3928.0 382.472 18.7729
3929.4 369.021 17.6766
3930.8 334.309 16.9916
3932.2 250.258 14.3774
3933.6 147.956 11.2587
3935.0 220.96 13.1789
3936.4 349.346 17.0787
3937.8 375.311 18.1252
3939.2 375.751 18.0165
3940.6 366.9 17.4264
3942.0 378.344 17.903
3943.4 374.41 17.8954
3944.8 382.847 18.1025
3946.2 383.399 17.8797
3947.6 394.808 18.9956
3949.0 373.218 17.7334
3950.4 363.855 17.2426
3951.8 363.615 inf
3953.2 363.375 inf
3954.6 363.135 18.5271
3956.0 339.948 16.5287
3957.4 343.211 16.3802
3958.8 331.478 16.7529
3960.2 323.685 15.8947
3961.6 317.685 15.6177
3963.0 288.097 14.8845
3964.4 273.538 13.9878
3965.8 233.727 12.9791
3967.2 170.749 10.9043
3968.6 96.961 8.44921
3970.0 103.286 8.1561
3971.4 159.228 10.1791
3972.8 217.338 12.0879
3974.2 241.524 13.2485
3975.6 264.898 14.0459
3977.0 291.896 15.1042
3978.4 309.713 14.8383
3979.8 315.678 15.905
3981.2 345.917 16.1921
3982.6 329.49 15.8852
3984.0 351.25 16.7299
3985.4 372.571 17.4403
3986.8 350.087 16.7119
3988.2 386.907 17.277
3989.6 362.256 17.1613
3991.0 372.84 17.3315
3992.4 366.406 16.7584
3993.8 371.666 16.8708
3995.2 366.465 17.0021
3996.6 381.079 17.4179
3998.0 380.598 17.3308
3999.4 372.485 17.9757
4000.8 383.0 17.9291
4002.2 370.024 16.9306
4003.6 386.886 17.5116
4005.0 368.153 17.52
4006.4 390.183 17.5448
4007.8 395.55 17.9215
4009.2 399.438 17.485
4010.6 375.555 17.7062
4012.0 388.617 17.4404
4013.4 379.239 17.0596
4014.8 384.903 17.3063
4016.2 379.557 17.1926
4017.6 396.518 17.3754
4019.0 383.929 17.7095
4020.4 396.72 17.7501
4021.8 402.664 17.6614
4023.2 384.586 17.032
4024.6 379.318 16.7745
4026.0 375.641 17.0725
4027.4 393.606 17.4631
4028.8 377.482 17.1814
4030.2 389.03 17.3233
4031.6 391.37 17.5422
4033.0 391.484 17.3066
4034.4 389.056 16.9463
4035.8 376.299 16.5951
4037.2 390.156 17.0775
4038.6 380.942 16.8203
4040.0 402.922 17.669
4041.4 390.801 17.2973
4042.8 381.073 16.8438
4044.2 406.521 17.6204
4045.6 365.875 16.6584
4047.0 373.532 16.5706
4048.4 401.833 17.7412
