      3900.00      1304.72         -NaN
      3901.40      1275.88         -NaN
      3902.80      1247.04         -NaN
      3904.20      1218.20         -NaN
      3905.60      1189.36         -NaN
      3907.00      1160.52         -NaN
      3908.40      1131.68         -NaN
      3909.80      1102.84         -NaN
      3911.20      1074.00         -NaN
      3912.60      1045.16         -NaN
      3914.00      1016.32         -NaN
      3915.40      987.484         -NaN
      3916.80      958.641         -NaN
      3918.20      929.804         -NaN
      3919.60      900.961         -NaN
      3921.00      872.123         -NaN
      3922.40      843.286         -NaN
      3923.80      814.443         -NaN
      3925.20      785.606         -NaN
      3926.60      756.763         -NaN
      3928.00      727.926         -NaN
      3929.40      699.088         -NaN
      3930.80      670.245         -NaN
      3932.20      641.408         -NaN
      3933.60      612.565         -NaN
      3935.00      583.728         -NaN
      3936.40      554.890         -NaN
      3937.80      526.047         -NaN
      3939.20      497.210         -NaN
      3940.60      468.367         -NaN
      3942.00      439.530         -NaN
      3943.40      410.692         -NaN
      3944.80      381.849         -NaN
      3946.20      353.012         -NaN
      3947.60      324.169         -NaN
      3949.00      295.332         -NaN
      3950.40      266.494         -NaN
      3951.80      237.652         -NaN
      3953.20      208.814         -NaN
      3954.60      179.971         -NaN
      3956.00      151.134         -NaN
      3957.40      122.296      13.2526
      3958.80      93.4537      8.75671
      3960.20      64.6161      7.00356
      3961.60      67.7023      6.96251
      3963.00      70.0351      6.90101
      3964.40      68.9742      6.99228
      3965.80      67.9448      6.83526
      3967.20      55.8355      6.42693
      3968.60      61.3255      6.32084
      3970.00      50.0772      5.70257
      3971.40      44.1444      5.49939
      3972.80      27.1867      5.00024
      3974.20      40.2082      5.64081
      3975.60      49.1851      5.98229
      3977.00      56.6307      6.20874
      3978.40      76.6535      6.69870
      3979.80      70.9752      6.55764
      3981.20      69.7720      6.44960
      3982.60      66.9776      6.33139
      3984.00      67.9506      6.32551
      3985.40      70.9148      6.46498
      3986.80      77.7994      6.73224
      3988.20      71.4295      6.47420
      3989.60      80.8107      6.69219
      3991.00      73.0516      6.48461
      3992.40      78.5878      6.76688
      3993.80      72.8623      6.75661
      3995.20      75.1361      6.88511
      3996.60      75.3149      6.62312
      3998.00      80.0049      6.50707
      3999.40      79.8344      6.34769
      4000.80      81.6554      6.39448
      4002.20      88.8194      6.44940
      4003.60      84.3960      6.34917
      4005.00      86.7214      6.65932
      4006.40      85.5417      6.18529
      4007.80      83.7484      6.47256
      4009.20      83.0665      6.67159
      4010.60      88.8580      6.81277
      4012.00      82.8250      6.56348
      4013.40      74.4066      6.19939
      4014.80      87.9046      6.30630
      4016.20      79.2588      5.99918
      4017.60      74.6782      5.95000
      4019.00      88.8878      6.19192
      4020.40      91.8723      6.29071
      4021.80      89.1795      6.23901
      4023.20      82.5362      6.08891
      4024.60      77.4028      5.83198
      4026.00      79.0726      5.92792
      4027.40      82.4173      6.07917
      4028.80      93.3569      6.15368
      4030.20      88.7895      6.10381
      4031.60      89.9955      6.23642
      4033.00      89.1931      6.32675
      4034.40      91.2845      6.50486
      4035.80      87.6123      6.34385
      4037.20      87.7793      6.19550
      4038.60      85.0829      5.86329
      4040.00      92.3542      6.29311
      4041.40      88.1550      6.17240
      4042.80      86.5257      6.39293
      4044.20      83.7596      6.09347
      4045.60      81.5940      5.86236
      4047.00      81.6550      6.14735
      4048.40      80.8867      6.27397
      4049.80      85.6631      6.05273
      4051.20      87.9691      5.95255
      4052.60      84.4391      5.83588
      4054.00      84.1387      6.09937
      4055.40      84.9016      5.97865
      4056.80      82.1700      5.76241
      4058.20      81.6487      5.61350
      4059.60      87.6470      5.76115
      4061.00      85.9615      5.79612
      4062.40      85.0436      5.75461
      4063.80      95.1236      6.35206
      4065.20      92.2661      6.38011
      4066.60      84.5284      5.78158
      4068.00      87.2974      5.69209
      4069.40      85.1438      5.78451
      4070.80      90.2878      6.20356
      4072.20      79.7029      5.87173
      4073.60      90.1249      5.97163
      4075.00      90.6329      6.10018
      4076.40      79.1773      6.02373
      4077.80      86.5404      5.88780
      4079.20      98.3644      5.89082
      4080.60      93.6538      5.83556
      4082.00      92.2056      5.88298
      4083.40      94.2221      6.07426
      4084.80      90.0762      6.06307
      4086.20      82.2729      5.95487
      4087.60      78.3924      5.88237
      4089.00      80.4676      5.60283
      4090.40      84.6409      5.49434
      4091.80      85.6570      5.48751
      4093.20      84.6272      5.51337
      4094.60      83.4895      5.85710
      4096.00      73.5154      5.58401
      4097.40      76.0977      5.61303
      4098.80      71.9051      5.29932
