      3900.00      6212.64         -NaN
      3901.40      6202.71         -NaN
      3902.80      6192.78         -NaN
      3904.20      6182.85         -NaN
      3905.60      6172.92         -NaN
      3907.00      6162.98         -NaN
      3908.40      6153.05         -NaN
      3909.80      6143.12         -NaN
      3911.20      6133.19         -NaN
      3912.60      6123.26         -NaN
      3914.00      6113.33         -NaN
      3915.40      6103.39         -NaN
      3916.80      6093.46         -NaN
      3918.20      6083.53         -NaN
      3919.60      6073.60         -NaN
      3921.00      6063.67         -NaN
      3922.40      6053.74         -NaN
      3923.80      6043.80         -NaN
      3925.20      6033.87         -NaN
      3926.60      6023.94         -NaN
      3928.00      6014.01         -NaN
      3929.40      6004.08         -NaN
      3930.80      5994.14         -NaN
      3932.20      5984.21         -NaN
      3933.60      5974.28         -NaN
      3935.00      5964.35         -NaN
      3936.40      5954.42         -NaN
      3937.80      5944.49         -NaN
      3939.20      5934.55         -NaN
      3940.60      5924.62         -NaN
      3942.00      5914.69         -NaN
      3943.40      5904.76         -NaN
      3944.80      5894.83         -NaN
      3946.20      5884.89         -NaN
      3947.60      5874.96         -NaN
      3949.00      5865.03         -NaN
      3950.40      5855.10         -NaN
      3951.80      5845.17         -NaN
      3953.20      5835.24         -NaN
      3954.60      5825.30         -NaN
      3956.00      5815.37         -NaN
      3957.40      5805.44         -NaN
      3958.80      5795.51         -NaN
      3960.20      5785.58         -NaN
      3961.60      5775.64         -NaN
      3963.00      5765.71         -NaN
      3964.40      5755.78         -NaN
      3965.80      5745.85         -NaN
      3967.20      5735.92         -NaN
      3968.60      5725.99         -NaN
      3970.00      5716.05         -NaN
      3971.40      5706.12         -NaN
      3972.80      5696.19         -NaN
      3974.20      5686.26         -NaN
      3975.60      5676.33         -NaN
      3977.00      5666.40         -NaN
      3978.40      5656.46         -NaN
      3979.80      5646.53         -NaN
      3981.20      5636.60         -NaN
      3982.60      5626.67         -NaN
      3984.00      5616.74         -NaN
      3985.40      5606.81         -NaN
      3986.80      5596.87         -NaN
      3988.20      5586.94         -NaN
      3989.60      5577.01         -NaN
      3991.00      5567.08         -NaN
      3992.40      5557.15         -NaN
      3993.80      5547.21         -NaN
      3995.20      5537.28         -NaN
      3996.60      5527.35         -NaN
      3998.00      5517.42         -NaN
      3999.40      5507.49         -NaN
      4000.80      5497.56         -NaN
      4002.20      5487.62         -NaN
      4003.60      5477.69         -NaN
      4005.00      5467.76         -NaN
      4006.40      5457.83         -NaN
      4007.80      5447.90         -NaN
      4009.20      5437.96         -NaN
      4010.60      5428.03         -NaN
      4012.00      5418.10         -NaN
      4013.40      5408.17         -NaN
      4014.80      5398.24         -NaN
      4016.20      5388.31         -NaN
      4017.60      5378.37         -NaN
      4019.00      5368.44         -NaN
      4020.40      5358.51         -NaN
      4021.80      5348.58         -NaN
      4023.20      5338.65         -NaN
      4024.60      5328.71         -NaN
      4026.00      5318.78         -NaN
      4027.40      5308.85         -NaN
      4028.80      5298.92         -NaN
      4030.20      5288.99         -NaN
      4031.60      5279.06         -NaN
      4033.00      5269.12         -NaN
      4034.40      5259.19         -NaN
      4035.80      5249.26         -NaN
      4037.20      5239.33         -NaN
      4038.60      5229.40         -NaN
      4040.00      5219.47         -NaN
      4041.40      5209.54         -NaN
      4042.80      5199.60         -NaN
      4044.20      5189.67         -NaN
      4045.60      5179.74         -NaN
      4047.00      5169.81         -NaN
      4048.40      5159.88         -NaN
      4049.80      5149.94         -NaN
      4051.20      5140.01         -NaN
      4052.60      5130.08         -NaN
      4054.00      5120.15         -NaN
      4055.40      5110.22         -NaN
      4056.80      5100.28         -NaN
      4058.20      5090.35         -NaN
      4059.60      5080.42         -NaN
      4061.00      5070.49         -NaN
      4062.40      5060.56         -NaN
      4063.80      5050.62         -NaN
      4065.20      5040.69         -NaN
      4066.60      5030.76         -NaN
      4068.00      5020.83         -NaN
      4069.40      5010.90         -NaN
      4070.80      5000.97         -NaN
      4072.20      4991.04         -NaN
      4073.60      4981.10         -NaN
      4075.00      4971.17         -NaN
      4076.40      4961.24         -NaN
      4077.80      4951.31         -NaN
      4079.20      4941.38         -NaN
      4080.60      4931.44         -NaN
      4082.00      4921.51         -NaN
      4083.40      4911.58         -NaN
      4084.80      4901.65         -NaN
      4086.20      4891.72         -NaN
      4087.60      4881.79         -NaN
      4089.00      4871.85         -NaN
      4090.40      4861.92         -NaN
      4091.80      4851.99         -NaN
      4093.20      4842.06         -NaN
      4094.60      4832.13         -NaN
      4096.00      4822.20         -NaN
      4097.40      4812.26         -NaN
      4098.80      4802.33         -NaN
      4100.20      4792.40         -NaN
      4101.60      4782.47         -NaN
      4103.00      4772.54         -NaN
      4104.40      4762.61         -NaN
      4105.80      4752.67         -NaN
      4107.20      4742.74         -NaN
      4108.60      4732.81         -NaN
      4110.00      4722.88         -NaN
      4111.40      4712.95         -NaN
      4112.80      4703.02         -NaN
      4114.20      4693.08         -NaN
      4115.60      4683.15         -NaN
      4117.00      4673.22         -NaN
      4118.40      4663.29         -NaN
      4119.80      4653.36         -NaN
      4121.20      4643.42         -NaN
      4122.60      4633.49         -NaN
      4124.00      4623.56         -NaN
      4125.40      4613.63         -NaN
      4126.80      4603.70         -NaN
      4128.20      4593.76         -NaN
      4129.60      4583.83         -NaN
      4131.00      4573.90         -NaN
      4132.40      4563.97         -NaN
      4133.80      4554.04         -NaN
      4135.20      4544.10         -NaN
      4136.60      4534.17         -NaN
      4138.00      4524.24         -NaN
      4139.40      4514.31         -NaN
      4140.80      4504.38         -NaN
      4142.20      4494.45         -NaN
      4143.60      4484.51         -NaN
      4145.00      4474.58         -NaN
      4146.40      4464.65         -NaN
      4147.80      4454.72         -NaN
      4149.20      4444.79         -NaN
      4150.60      4434.86         -NaN
      4152.00      4424.92         -NaN
      4153.40      4414.99         -NaN
      4154.80      4405.06         -NaN
      4156.20      4395.13         -NaN
