      3900.00      7588.68         -NaN
      3901.40      7575.62         -NaN
      3902.80      7562.57         -NaN
      3904.20      7549.51         -NaN
      3905.60      7536.45         -NaN
      3907.00      7523.40         -NaN
      3908.40      7510.34         -NaN
      3909.80      7497.28         -NaN
      3911.20      7484.22         -NaN
      3912.60      7471.17         -NaN
      3914.00      7458.11         -NaN
      3915.40      7445.05         -NaN
      3916.80      7432.00         -NaN
      3918.20      7418.94         -NaN
      3919.60      7405.88         -NaN
      3921.00      7392.82         -NaN
      3922.40      7379.77         -NaN
      3923.80      7366.71         -NaN
      3925.20      7353.65         -NaN
      3926.60      7340.60         -NaN
      3928.00      7327.54         -NaN
      3929.40      7314.48         -NaN
      3930.80      7301.42         -NaN
      3932.20      7288.37         -NaN
      3933.60      7275.31         -NaN
      3935.00      7262.25         -NaN
      3936.40      7249.20         -NaN
      3937.80      7236.14         -NaN
      3939.20      7223.08         -NaN
      3940.60      7210.03         -NaN
      3942.00      7196.97         -NaN
      3943.40      7183.91         -NaN
      3944.80      7170.85         -NaN
      3946.20      7157.80         -NaN
      3947.60      7144.74         -NaN
      3949.00      7131.68         -NaN
      3950.40      7118.63         -NaN
      3951.80      7105.57         -NaN
      3953.20      7092.51         -NaN
      3954.60      7079.46         -NaN
      3956.00      7066.40         -NaN
      3957.40      7053.34         -NaN
      3958.80      7040.29         -NaN
      3960.20      7027.23         -NaN
      3961.60      7014.17         -NaN
      3963.00      7001.11         -NaN
      3964.40      6988.06         -NaN
      3965.80      6975.00         -NaN
      3967.20      6961.94         -NaN
      3968.60      6948.89         -NaN
      3970.00      6935.83         -NaN
      3971.40      6922.77         -NaN
      3972.80      6909.71         -NaN
      3974.20      6896.66         -NaN
      3975.60      6883.60         -NaN
      3977.00      6870.54         -NaN
      3978.40      6857.49         -NaN
      3979.80      6844.43         -NaN
      3981.20      6831.37         -NaN
      3982.60      6818.32         -NaN
      3984.00      6805.26         -NaN
      3985.40      6792.20         -NaN
      3986.80      6779.14         -NaN
      3988.20      6766.09         -NaN
      3989.60      6753.03         -NaN
      3991.00      6739.97         -NaN
      3992.40      6726.92         -NaN
      3993.80      6713.86         -NaN
      3995.20      6700.80         -NaN
      3996.60      6687.75         -NaN
      3998.00      6674.69         -NaN
      3999.40      6661.63         -NaN
      4000.80      6648.57         -NaN
      4002.20      6635.52         -NaN
      4003.60      6622.46         -NaN
      4005.00      6609.40         -NaN
      4006.40      6596.35         -NaN
      4007.80      6583.29         -NaN
      4009.20      6570.23         -NaN
      4010.60      6557.17         -NaN
      4012.00      6544.12         -NaN
      4013.40      6531.06         -NaN
      4014.80      6518.00         -NaN
      4016.20      6504.95         -NaN
      4017.60      6491.89         -NaN
      4019.00      6478.83         -NaN
      4020.40      6465.78         -NaN
      4021.80      6452.72         -NaN
      4023.20      6439.66         -NaN
      4024.60      6426.60         -NaN
      4026.00      6413.55         -NaN
      4027.40      6400.49         -NaN
      4028.80      6387.43         -NaN
      4030.20      6374.38         -NaN
      4031.60      6361.32         -NaN
      4033.00      6348.26         -NaN
      4034.40      6335.21         -NaN
      4035.80      6322.15         -NaN
      4037.20      6309.09         -NaN
      4038.60      6296.03         -NaN
      4040.00      6282.98         -NaN
      4041.40      6269.92         -NaN
      4042.80      6256.86         -NaN
      4044.20      6243.81         -NaN
      4045.60      6230.75         -NaN
      4047.00      6217.69         -NaN
      4048.40      6204.64         -NaN
      4049.80      6191.58         -NaN
      4051.20      6178.52         -NaN
      4052.60      6165.46         -NaN
      4054.00      6152.41         -NaN
      4055.40      6139.35         -NaN
      4056.80      6126.29         -NaN
      4058.20      6113.24         -NaN
      4059.60      6100.18         -NaN
      4061.00      6087.12         -NaN
      4062.40      6074.07         -NaN
      4063.80      6061.01         -NaN
      4065.20      6047.95         -NaN
      4066.60      6034.89         -NaN
      4068.00      6021.84         -NaN
      4069.40      6008.78         -NaN
      4070.80      5995.72         -NaN
      4072.20      5982.67         -NaN
      4073.60      5969.61         -NaN
      4075.00      5956.55         -NaN
      4076.40      5943.50         -NaN
      4077.80      5930.44         -NaN
      4079.20      5917.38         -NaN
      4080.60      5904.32         -NaN
      4082.00      5891.27         -NaN
      4083.40      5878.21         -NaN
      4084.80      5865.15         -NaN
      4086.20      5852.10         -NaN
      4087.60      5839.04         -NaN
      4089.00      5825.98         -NaN
      4090.40      5812.93         -NaN
      4091.80      5799.87         -NaN
      4093.20      5786.81         -NaN
      4094.60      5773.75         -NaN
      4096.00      5760.70         -NaN
      4097.40      5747.64         -NaN
      4098.80      5734.59         -NaN
      4100.20      5721.53         -NaN
      4101.60      5708.47         -NaN
      4103.00      5695.41         -NaN
      4104.40      5682.36         -NaN
      4105.80      5669.30         -NaN
      4107.20      5656.24         -NaN
      4108.60      5643.18         -NaN
      4110.00      5630.13         -NaN
      4111.40      5617.07         -NaN
      4112.80      5604.02         -NaN
      4114.20      5590.95         -NaN
      4115.60      5577.90         -NaN
      4117.00      5564.84         -NaN
      4118.40      5551.79         -NaN
      4119.80      5538.73         -NaN
      4121.20      5525.67         -NaN
      4122.60      5512.61         -NaN
      4124.00      5499.56         -NaN
      4125.40      5486.50         -NaN
      4126.80      5473.45         -NaN
      4128.20      5460.38         -NaN
      4129.60      5447.33         -NaN
      4131.00      5434.27         -NaN
      4132.40      5421.22         -NaN
      4133.80      5408.16         -NaN
      4135.20      5395.10         -NaN
      4136.60      5382.04         -NaN
      4138.00      5368.99         -NaN
      4139.40      5355.93         -NaN
      4140.80      5342.88         -NaN
      4142.20      5329.81         -NaN
      4143.60      5316.76         -NaN
      4145.00      5303.70         -NaN
      4146.40      5290.65         -NaN
      4147.80      5277.59         -NaN
      4149.20      5264.53         -NaN
      4150.60      5251.47         -NaN
      4152.00      5238.42         -NaN
      4153.40      5225.36         -NaN
      4154.80      5212.31         -NaN
      4156.20      5199.24         -NaN
      4157.60      5186.19         -NaN
      4159.00      5173.13         -NaN
      4160.40      5160.08         -NaN
      4161.80      5147.02         -NaN
      4163.20      5133.96         -NaN
      4164.60      5120.90         -NaN
      4166.00      5107.85         -NaN
      4167.40      5094.79         -NaN
      4168.80      5081.73         -NaN
      4170.20      5068.67         -NaN
      4171.60      5055.62         -NaN
      4173.00      5042.56         -NaN
      4174.40      5029.51         -NaN
      4175.80      5016.45         -NaN
      4177.20      5003.39         -NaN
      4178.60      4990.33         -NaN
      4180.00      4977.28         -NaN
      4181.40      4964.22         -NaN
      4182.80      4951.16         -NaN
      4184.20      4938.10         -NaN
      4185.60      4925.05         -NaN
      4187.00      4911.99         -NaN
      4188.40      4898.94         -NaN
      4189.80      4885.88         -NaN
      4191.20      4872.82         -NaN
      4192.60      4859.76         -NaN
      4194.00      4846.71         -NaN
      4195.40      4833.65         -NaN
      4196.80      4820.59         -NaN
      4198.20      4807.53         -NaN
      4199.60      4794.48         -NaN
      4201.00      4781.42         -NaN
      4202.40      4768.37         -NaN
      4203.80      4755.31         -NaN
      4205.20      4742.25         -NaN
      4206.60      4729.19         -NaN
      4208.00      4716.14         -NaN
      4209.40      4703.08         -NaN
      4210.80      4690.02         -NaN
      4212.20      4676.96         -NaN
      4213.60      4663.91         -NaN
      4215.00      4650.85         -NaN
      4216.40      4637.80         -NaN
      4217.80      4624.74         -NaN
      4219.20      4611.68         -NaN
      4220.60      4598.62         -NaN
      4222.00      4585.57         -NaN
      4223.40      4572.51         -NaN
      4224.80      4559.45         -NaN
      4226.20      4546.39         -NaN
      4227.60      4533.34         -NaN
      4229.00      4520.28         -NaN
      4230.40      4507.23         -NaN
      4231.80      4494.17         -NaN
      4233.20      4481.11         -NaN
      4234.60      4468.05         -NaN
      4236.00      4455.00         -NaN
      4237.40      4441.94         -NaN
      4238.80      4428.88         -NaN
      4240.20      4415.82         -NaN
      4241.60      4402.77         -NaN
      4243.00      4389.71         -NaN
      4244.40      4376.65         -NaN
      4245.80      4363.60         -NaN
      4247.20      4350.54         -NaN
      4248.60      4337.48         -NaN
      4250.00      4324.43         -NaN
      4251.40      4311.37         -NaN
      4252.80      4298.31         -NaN
      4254.20      4285.25         -NaN
      4255.60      4272.20         -NaN
      4257.00      4259.14         -NaN
      4258.40      4246.08         -NaN
      4259.80      4233.03         -NaN
      4261.20      4219.97         -NaN
      4262.60      4206.91         -NaN
      4264.00      4193.86         -NaN
      4265.40      4180.80         -NaN
      4266.80      4167.74         -NaN
      4268.20      4154.68         -NaN
      4269.60      4141.63         -NaN
      4271.00      4128.57         -NaN
      4272.40      4115.51         -NaN
      4273.80      4102.46         -NaN
      4275.20      4089.40         -NaN
      4276.60      4076.34         -NaN
      4278.00      4063.29         -NaN
      4279.40      4050.23         -NaN
      4280.80      4037.17         -NaN
      4282.20      4024.11         -NaN
      4283.60      4011.06         -NaN
      4285.00      3998.00         -NaN
      4286.40      3984.94         -NaN
      4287.80      3971.89         -NaN
