3465394126556301056,DO Hya,RRab,UVES,6500,310,3.36,0.149999976158142090,3.94,0.290000200,-3.01999998092651367,0.092,15,-3.01999998092651367,0.077,3 
3465394126556301056,DO Hya,RRab,UVES,6300,110,2.61,0.159999966621398926,3.04,0.089999914,-3.11100006103515625,0.062,20,-3.11000013351440430,0.107,4 
3465194084159184512,DP Hya,RRab,UVES,6140,140,1.87,0.110000014305114760,2.66,0.110000130,-2.64799976348876953,0.123,36,-2.64900016784667969,0.089,11 
3465194084159184512,DP Hya,RRab,UVES,6170,130,1.98,0.104999959468841567,2.77,0.079999920,-2.62200021743774414,0.075,36,-2.62200021743774414,0.095,9 
3464204523694392192,DQ Hya,RRab,UVES,7370,240,2.01,0.140000045299530029,3.33,0.210000040,-0.85400009155273438,0.148,68,-0.85200023651123047,0.129,19 
3464204523694392192,DQ Hya,RRab,UVES,6580,170,2.58,0.149999976158142090,3.32,0.190000060,-0.68900012969970703,0.216,102,-0.68900012969970703,0.218,20 
3464231977125588736,DR Hya,RRab,UVES,6390,80,1.73,0.055000007152557373,2.94,0.089999914,-1.95499992370605469,0.089,67,-1.95499992370605469,0.049,19 
3464231977125588736,DR Hya,RRab,UVES,6140,80,1.76,0.069999992847442627,3.02,0.099999905,-1.95499992370605469,0.112,82,-1.95599985122680664,0.082,19 
3462535705561799552,EF Hya,RRab,UVES,6420,110,1.64,0.075000047683715820,3.38,0.160000090,-1.57999992370605469,0.116,80,-1.57899999618530273,0.094,19 
3462535705561799552,EF Hya,RRab,UVES,6630,150,1.72,0.079999983310699463,3.44,0.150000100,-1.51700019836425781,0.118,59,-1.51700019836425781,0.078,15 
6005656897473385600,FW Lup,RRab,SALT,6310,80,2.64,0.080000162124633789,3.23,0.099999905,-0.16800022125244141,0.165,162,-0.16599988937377930,0.130,21 
5920585243285522944,HX Ara,RRc,UVES,7220,140,2.04,0.110000073909759521,2.15,0.070000170,-0.70699977874755859,0.159,128,-0.70699977874755859,0.178,39 
3946316423735761536,HY Com,RRc,HARPS,7210,230,2.75,0.129999876022338867,3.46,0.200000050,-1.78900003433227539,0.112,31,-1.78800010681152344,0.115,12 
3946316423735761536,HY Com,RRc,HARPS,6720,310,2.48,0.169999837875366211,2.84,0.220000030,-1.72700023651123047,0.182,31,-1.72700023651123047,0.151,11 
3486473757325180032,IK Hya,RRab,HARPS,6560,350,2.31,0.420000076293945312,2.93,0.140000100,-2.53599977493286133,0.088,13,-2.53499984741210938,0.227,3 
6662886605712648832,MT Tel,RRc,DuPont,7360,940,3.74,0.179999828338623047,2.71,0.340000150,-2.57499980926513672,0.099, 9,-2.57600021362304688,0.076,2 
6662886605712648832,MT Tel,RRc,DuPont,7040,300,3.49,0.109999895095825195,1.96,0.120000005,-2.78100013732910156,0.107,19,-2.78100013732910156,0.039,3 
6662886605712648832,MT Tel,RRc,DuPont,7480,440,4.00,0.110000133514404297,1.65,0.159999970,-2.42600011825561523,0.133,18,-2.42500019073486328,0.052,4 
6565527904791301504,RR Gru,RRab,UVES,7140,250,2.55,0.120000004768371582,3.49,0.189999820,-0.47200012207031250,0.105,46,-0.47300004959106445,0.133,15 
 630421935431871232,RR Leo,RRab,HARPS,6340,300,1.51,0.220000028610229492,3.07,0.359999900,-1.57499980926513672,0.278,47,-1.57299995422363281,0.242,16 
2336550174250087936,RU Scl,RRab,UVES,6150,80,2.03,0.074999928474426270,2.46,0.109999895,-1.41099977493286133,0.112,87,-1.41099977493286133,0.093,17 
2336550174250087936,RU Scl,RRab,UVES,6150,130,1.79,0.104999959468841567,3.17,0.140000100,-1.48699998855590820,0.101,39,-1.48799991607666016,0.126,19 
